# 1 Minute Academy topics catalog
# Generated: 2026-01-01T00:00:01.000Z
# Site: http://localhost:5173
# Format: TSV
id	title	description	url	subject	subcategory	is_free	updatedAt
negotiation--the-science-of-influence--t-the-bandwagon-effect	The Bandwagon Effect	A tiny lesson with a big payoff: The Bandwagon Effect.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-bandwagon-effect	Negotiation	The Science of Influence	pro	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-the-diffusion-of-responsibility	The Diffusion of Responsibility	A 1-minute de-risking session on The Diffusion of Responsibility.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-diffusion-of-responsibility	Negotiation	The Science of Influence	pro	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-the-door-in-the-face-technique	The Door-in-the-Face Technique	One-minute skill: The Door-in-the-Face Technique.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-door-in-the-face-technique	Negotiation	The Science of Influence	free	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-the-endowment-effect	The Endowment Effect	A quick win: understand The Endowment Effect.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-endowment-effect	Negotiation	The Science of Influence	pro	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-the-foot-in-the-door-technique	The Foot-in-the-Door Technique	A 60-second lesson on The Foot-in-the-Door Technique.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-foot-in-the-door-technique	Negotiation	The Science of Influence	pro	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-the-line-between-persuasion-and-manipulation	The Line Between Persuasion and Manipulation	A quick win: understand The Line Between Persuasion and Manipulation.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-line-between-persuasion-and-manipulation	Negotiation	The Science of Influence	free	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-the-peak-end-rule	The Peak-End Rule	A 1-minute de-risking session on The Peak-End Rule.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-peak-end-rule	Negotiation	The Science of Influence	pro	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-the-power-of-labeling	The Power of Labeling	A short lesson to help you apply The Power of Labeling.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-the-power-of-labeling	Negotiation	The Science of Influence	pro	2026-01-01T00:00:01.000Z
negotiation--the-science-of-influence--t-virtual-negotiation-dynamics	Virtual Negotiation Dynamics	A micro-lesson that makes Virtual Negotiation Dynamics usable.	http://localhost:5173/topic/negotiation--the-science-of-influence--t-virtual-negotiation-dynamics	Negotiation	The Science of Influence	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-ayurvedic-nutrition	Ayurvedic Nutrition	One-minute skill: Ayurvedic Nutrition.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-ayurvedic-nutrition	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-buddhist-mindful-eating	Buddhist Mindful Eating	A 60-second lesson on Buddhist Mindful Eating.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-buddhist-mindful-eating	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-fasting-across-religions	Fasting Across Religions	A quick win: understand Fasting Across Religions.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-fasting-across-religions	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-halal-food-rules	Halal Food Rules	A fast breakdown of Halal Food Rules for builders.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-halal-food-rules	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-hindu-vegetarianism	Hindu Vegetarianism	A micro-lesson that makes Hindu Vegetarianism usable.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-hindu-vegetarianism	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-intermittent-fasting-science	Intermittent Fasting Science	A tiny lesson with a big payoff: Intermittent Fasting Science.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-intermittent-fasting-science	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-kosher-dietary-laws	Kosher Dietary Laws	A fast breakdown of Kosher Dietary Laws for builders.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-kosher-dietary-laws	Nutrition	Diets That Changed the World	free	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-lab-grown-meat-debate	Lab-Grown Meat Debate	A tiny lesson with a big payoff: Lab-Grown Meat Debate.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-lab-grown-meat-debate	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-personalized-nutrition	Personalized Nutrition	A tiny lesson with a big payoff: Personalized Nutrition.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-personalized-nutrition	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-raw-food-movement	Raw Food Movement	Learn Raw Food Movement in one minute.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-raw-food-movement	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-atkins-revolution	The Atkins Revolution	A 60-second lesson on The Atkins Revolution.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-atkins-revolution	Nutrition	Diets That Changed the World	free	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-baby-food-diet	The Baby Food Diet	A 1-minute de-risking session on The Baby Food Diet.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-baby-food-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-blood-type-diet	The Blood Type Diet	A quick, practical guide to The Blood Type Diet.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-blood-type-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-cabbage-soup-diet	The Cabbage Soup Diet	A micro-lesson that makes The Cabbage Soup Diet usable.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-cabbage-soup-diet	Nutrition	Diets That Changed the World	free	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-dash-diet	The DASH Diet	Learn The DASH Diet in one minute.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-dash-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-flexitarian-approach	The Flexitarian Approach	A quick, practical guide to The Flexitarian Approach.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-flexitarian-approach	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-grapefruit-diet	The Grapefruit Diet	A micro-lesson that makes The Grapefruit Diet usable.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-grapefruit-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-gut-microbiome-diet	The Gut Microbiome Diet	A micro-lesson that makes The Gut Microbiome Diet usable.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-gut-microbiome-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-ketogenic-revolution	The Ketogenic Revolution	Learn The Ketogenic Revolution in one minute.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-ketogenic-revolution	Nutrition	Diets That Changed the World	free	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-master-cleanse	The Master Cleanse	A 1-minute de-risking session on The Master Cleanse.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-master-cleanse	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-mediterranean-diet-origins	The Mediterranean Diet Origins	A short lesson to help you apply The Mediterranean Diet Origins.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-mediterranean-diet-origins	Nutrition	Diets That Changed the World	free	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-nordic-diet	The Nordic Diet	A short lesson to help you apply The Nordic Diet.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-nordic-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-okinawan-diet	The Okinawan Diet	Learn The Okinawan Diet in one minute.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-okinawan-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-south-beach-diet	The South Beach Diet	A 60-second lesson on The South Beach Diet.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-south-beach-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-vegetarian-movement	The Vegetarian Movement	A 1-minute de-risking session on The Vegetarian Movement.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-vegetarian-movement	Nutrition	Diets That Changed the World	free	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-the-zone-diet	The Zone Diet	A tiny lesson with a big payoff: The Zone Diet.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-the-zone-diet	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-traditional-chinese-food-medicine	Traditional Chinese Food Medicine	A quick win: understand Traditional Chinese Food Medicine.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-traditional-chinese-food-medicine	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-veganism-goes-mainstream	Veganism Goes Mainstream	A fast breakdown of Veganism Goes Mainstream for builders.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-veganism-goes-mainstream	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-weight-watchers-and-points	Weight Watchers and Points	A micro-lesson that makes Weight Watchers and Points usable.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-weight-watchers-and-points	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--diets-that-changed-the-world--t-why-most-diets-fail	Why Most Diets Fail	A fast breakdown of Why Most Diets Fail for builders.	http://localhost:5173/topic/nutrition--diets-that-changed-the-world--t-why-most-diets-fail	Nutrition	Diets That Changed the World	pro	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-alcohol-and-cancer-risk	Alcohol and Cancer Risk	One-minute skill: Alcohol and Cancer Risk.	http://localhost:5173/topic/nutrition--food-and-disease--t-alcohol-and-cancer-risk	Nutrition	Food & Disease	pro	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-antioxidants-and-cancer-prevention	Antioxidants and Cancer Prevention	A short lesson to help you apply Antioxidants and Cancer Prevention.	http://localhost:5173/topic/nutrition--food-and-disease--t-antioxidants-and-cancer-prevention	Nutrition	Food & Disease	pro	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-can-diet-reverse-diabetes	Can Diet Reverse Diabetes	A 1-minute de-risking session on Can Diet Reverse Diabetes.	http://localhost:5173/topic/nutrition--food-and-disease--t-can-diet-reverse-diabetes	Nutrition	Food & Disease	pro	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-celiac-disease-explained	Celiac Disease Explained	One-minute skill: Celiac Disease Explained.	http://localhost:5173/topic/nutrition--food-and-disease--t-celiac-disease-explained	Nutrition	Food & Disease	pro	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-cholesterol-the-full-story	Cholesterol the Full Story	A 60-second lesson on Cholesterol the Full Story.	http://localhost:5173/topic/nutrition--food-and-disease--t-cholesterol-the-full-story	Nutrition	Food & Disease	free	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-diet-and-cancer-risk	Diet and Cancer Risk	A quick win: understand Diet and Cancer Risk.	http://localhost:5173/topic/nutrition--food-and-disease--t-diet-and-cancer-risk	Nutrition	Food & Disease	free	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-fiber-the-forgotten-nutrient	Fiber the Forgotten Nutrient	A quick win: understand Fiber the Forgotten Nutrient.	http://localhost:5173/topic/nutrition--food-and-disease--t-fiber-the-forgotten-nutrient	Nutrition	Food & Disease	pro	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-food-sensitivity-vs-allergy	Food Sensitivity vs Allergy	A tiny lesson with a big payoff: Food Sensitivity vs Allergy.	http://localhost:5173/topic/nutrition--food-and-disease--t-food-sensitivity-vs-allergy	Nutrition	Food & Disease	pro	2026-01-01T00:00:01.000Z
nutrition--food-and-disease--t-food-vs-supplements	Food vs Supplements	Learn Food vs Supplements in one minute.	http://localhost:5173/topic/nutrition--food-and-disease--t-food-vs-supplements	Nutrition	Food & Disease	pro	2026-01-01T00:00:01.000Z
